id,name,publisher,category,description,url,origin_repository,source_type,record_type,install_status,verification_status,listing_source,source_commit,indexed_at
skill-2e80faa4024d,antonbabenko/terraform-skill,antonbabenko,Development and Testing,"Terraform and OpenTofu patterns: testing, modules, state, CI/CD.",https://github.com/antonbabenko/terraform-skill,antonbabenko/terraform-skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-6b848c818372,AvdLee/swiftui-expert-skill,AvdLee,Development and Testing,Modern SwiftUI best practices and iOS 26+ Liquid Glass adoption,https://github.com/AvdLee/SwiftUI-Agent-Skill/tree/main/swiftui-expert-skill,AvdLee/SwiftUI-Agent-Skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f33bde8b0d08,baskduf/codex-fable5,baskduf,Development and Testing,Evidence-based workflow gates for Codex,https://github.com/baskduf/FableCodex/tree/main/plugins/codex-fable5/skills/codex-fable5,baskduf/FableCodex,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-64c9c9200c24,browser-act/browser-act,browser-act,Development and Testing,Automate authenticated browsers with extraction and human handoff,https://github.com/browser-act/skills/tree/main/browser-act,browser-act/skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1e1760fa17a8,CloudAI-X/threejs-skills,CloudAI-X,Development and Testing,Three.js skills for creating 3D elements and interactive experiences,https://github.com/CloudAI-X/threejs-skills,CloudAI-X/threejs-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-de45e90c5c45,coderabbitai/skills,coderabbitai,Development and Testing,Code review and PR autofix workflows for coding agents,https://github.com/coderabbitai/skills,coderabbitai/skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f43591b53720,conorluddy/ios-simulator-skill,conorluddy,Development and Testing,Control iOS Simulator,https://github.com/conorluddy/ios-simulator-skill,conorluddy/ios-simulator-skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-27409b88dc0b,csthink/dashmotion,csthink,Development and Testing,"Animated technical diagrams from plain English or Mermaid, self-contained HTML/SVG",https://github.com/csthink/dashmotion/tree/main/skills/dashmotion,csthink/dashmotion,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e14123ef4b30,dembrandt/dembrandt-skills,dembrandt,Development and Testing,"UX and design system skills: hierarchy, typography, accessibility, interactions",https://github.com/dembrandt/dembrandt-skills,dembrandt/dembrandt-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-09ccfe6d767a,drogers0/github-image-upload,drogers0,Development and Testing,"Attach screenshots, PDFs, logs, zips, and videos to GitHub PRs, issues, and comments, returning canonical user-attachments URLs. GitHub has no public attachment-upload API. Works with Claude Code, Codex, Cursor, and Gemini CLI",https://github.com/drogers0/gh-image/tree/main/skills/github-image-upload,drogers0/gh-image,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d7ca3d17b0b8,eduardo-sl/go-agent-skills,eduardo-sl,Development and Testing,"Curated Go skills for code review, concurrency, testing, and architecture",https://github.com/eduardo-sl/go-agent-skills,eduardo-sl/go-agent-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-fe9e7ff3fbf4,efremidze/swift-patterns-skill,efremidze,Development and Testing,Modern Swift/SwiftUI best practices,https://github.com/efremidze/swift-patterns-skill/tree/main/swift-patterns,efremidze/swift-patterns-skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-45babbd5cb11,ehmo/platform-design-skills,ehmo,Development and Testing,"300+ design rules from Apple HIG, Material Design 3, and WCAG 2.2 for cross-platform apps",https://github.com/ehmo/platform-design-skills,ehmo/platform-design-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8e83adb893ab,ethos-link/rails-conventions,ethos-link,Development and Testing,Rails 8 conventions for consistent production code changes,https://github.com/ethos-link/rails-conventions,ethos-link/rails-conventions,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-19099cc1b1c5,foryourhealth111-pixel/Vibe-Skills,foryourhealth111-pixel,Development and Testing,"A skills governed plug-and-play harness for staged, test-driven skill orchestration",https://github.com/foryourhealth111-pixel/Vibe-Skills,foryourhealth111-pixel/Vibe-Skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d309dcb35fea,fvadicamo/dev-agent-skills,fvadicamo,Development and Testing,"Git and GitHub workflow skills for commits, PRs, and code reviews",https://github.com/fvadicamo/dev-agent-skills,fvadicamo/dev-agent-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-07f246740165,GanyuanRan/Aegis,GanyuanRan,Development and Testing,Evidence-driven method pack for AI coding agents,https://github.com/GanyuanRan/Aegis,GanyuanRan/Aegis,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e26077ed53ed,hamelsmu/build-review-interface,hamelsmu,Development and Testing,Build annotation interfaces for reviewing LLM traces,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/build-review-interface,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-cddba08e7f1a,hamelsmu/error-analysis,hamelsmu,Development and Testing,Systematically identify failure modes in LLM pipelines,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/error-analysis,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-344ed5f9f513,hamelsmu/eval-audit,hamelsmu,Development and Testing,Audit LLM eval pipelines and surface problems,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/eval-audit,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2ecfa24a1d88,hamelsmu/evaluate-rag,hamelsmu,Development and Testing,Evaluate RAG retrieval and generation quality,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/evaluate-rag,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-61b744a03838,hamelsmu/generate-synthetic-data,hamelsmu,Development and Testing,Create diverse synthetic test inputs for LLM evals,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/generate-synthetic-data,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-bdf9bb35e135,hamelsmu/validate-evaluator,hamelsmu,Development and Testing,Calibrate LLM judges against human labels,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/validate-evaluator,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a8953e6c4afc,hamelsmu/write-judge-prompt,hamelsmu,Development and Testing,Design LLM-as-Judge evaluators for subjective criteria,https://github.com/hamelsmu/prompts/tree/main/evals-skills/skills/write-judge-prompt,hamelsmu/prompts,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-cc8db1844962,hqhq1025/skill-optimizer,hqhq1025,Development and Testing,"Diagnose and optimize Agent Skills (SKILL.md) with real session data and research-backed static analysis. Works with Claude Code, Codex, and any Agent Skills-compatible agent",https://github.com/hqhq1025/skill-optimizer,hqhq1025/skill-optimizer,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-28c0f33178ce,ibelick/ui-skills,ibelick,Development and Testing,"Opinionated, evolving constraints to guide agents when building interfaces",https://github.com/ibelick/ui-skills,ibelick/ui-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2ce18b2f20ba,JasonColapietro/suede-creator-skills,JasonColapietro,Development and Testing,"Agent orchestration, code review grading, AI eval, creator tooling skills.",https://github.com/JasonColapietro/suede-creator-skills,JasonColapietro/suede-creator-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d03d10f3257f,Joannis/claude-skills,Joannis,Development and Testing,Swift Server development guidance with linting tool for best practices,https://github.com/Joannis/claude-skills,Joannis/claude-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8f6499d6d2a1,jthack/ffuf-claude-skill,jthack,Development and Testing,Web fuzzing with ffuf,https://github.com/jthack/ffuf_claude_skill,jthack/ffuf_claude_skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-7763d6a7f1ee,Kevin7Qi/codex-collab,Kevin7Qi,Development and Testing,Collaborate with Codex from Claude Code,https://github.com/Kevin7Qi/codex-collab,Kevin7Qi/codex-collab,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-79ae792568ed,lackeyjb/playwright-skill,lackeyjb,Development and Testing,Browser automation with Playwright,https://github.com/lackeyjb/playwright-skill,lackeyjb/playwright-skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-cd30bb5f8b73,LambdaTest/agent-skills,LambdaTest,Development and Testing,TestMu AI (Formerly LambdaTest) Skills is a curated collection of Agent Skills that teach AI coding assistants how to write production-grade test automation.,https://github.com/LambdaTest/agent-skills,LambdaTest/agent-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e331123fcba6,Leonxlnx/taste-skill,Leonxlnx,Development and Testing,"High-agency frontend skill that gives AI good taste with tunable design variance, motion intensity, and visual density to stop generic UI slop",https://github.com/Leonxlnx/taste-skill,Leonxlnx/taste-skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-15b0d2e8aa56,Lum1104/understand-anything,Lum1104,Development and Testing,Interactive codebase knowledge graphs via multi-agent LLM analysis,https://github.com/Lum1104/Understand-Anything,Lum1104/Understand-Anything,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ff9634b0cb8b,massimodeluisa/recursive-decomposition-skill,massimodeluisa,Development and Testing,"Handle long-context tasks (100+ files, 50k+ tokens) through recursive decomposition strategies based on RLM research",https://github.com/massimodeluisa/recursive-decomposition-skill,massimodeluisa/recursive-decomposition-skill,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-76608378b664,mattpocock/skills,mattpocock,Development and Testing,"17 dev workflow skills: PRD writing, TDD, codebase architecture, git guardrails, issue triage, refactoring plans, and more",https://github.com/mattpocock/skills,mattpocock/skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b0ddd69ebf6c,mcollina/skills,mcollina,Development and Testing,"11 skills by Matteo Collina: Node.js, Fastify, TypeScript, OAuth, Git/GitHub, ESLint neostandard, documentation (Diataxis), Node.js core internals, skill optimizer, and more",https://github.com/mcollina/skills/tree/main/skills,mcollina/skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-40ed80e8906c,metalbear-co/skills,metalbear-co,Development and Testing,Skills that let agents code and test against your Kubernetes cluster using mirrord,https://github.com/metalbear-co/skills,metalbear-co/skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ed99da94672b,mukul975/Anthropic-Cybersecurity-Skills,mukul975,Development and Testing,"753 cybersecurity skills across 38 domains: cloud security, pentesting, red teaming, DFIR, malware analysis, threat intel, and more (MITRE ATT&CK mapped)",https://github.com/mukul975/Anthropic-Cybersecurity-Skills,mukul975/Anthropic-Cybersecurity-Skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8c880442c284,muthuishere/hand-drawn-diagrams,muthuishere,Development and Testing,"Generate hand-drawn Excalidraw diagrams from a prompt — animated SVG, hosted edit link, and PNG export. Works with Claude Code, Codex, Gemini CLI, and any agent supporting standard skill paths",https://github.com/muthuishere/hand-drawn-diagrams,muthuishere/hand-drawn-diagrams,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-142ec0abc2ef,NeoLabHQ/code-review,NeoLabHQ,Development and Testing,"Comprehensive PR code review using specialized agents: bug-hunter, security-auditor, code-quality-reviewer, contracts-reviewer, historical-context-reviewer, test-coverage-reviewer",https://github.com/NeoLabHQ/context-engineering-kit/tree/master/plugins/code-review,NeoLabHQ/context-engineering-kit,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
